1
1,43,23,41,14,12,14,12,13,35,19,33,12,10,12,10,18,18,18,18,10,10,10,10,18,18,18,18,10,12,10,12,33,19,35,13,12,14,12,14,41,23,43,1
1,44,22,42,13,14,12,14,11,36,18,34,13,12,10,12,14,12,10,12,10,10,2,10,10,12,10,12,14,12,10,12,13,34,18,36,11,14,12,14,13,42,22,44,1
1,45,24,22,15,41,14,12,13,37,20,18,13,33,12,10,18,18,16,14,18,18,10,10,18,18,14,16,18,18,10,12,33,13,18,20,37,13,12,14,41,15,22,24,45,1
1,46,23,24,13,42,21,14,11,38,19,20,13,34,17,12,16,14,14,12,12,12,10,2,10,12,12,12,14,14,16,12,17,34,13,20,19,38,11,14,21,42,13,24,23,46,1
1,47,25,45,15,43,23,41,13,39,21,37,13,35,19,33,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,33,19,35,13,37,21,39,13,41,23,43,15,45,25,47,1
1,48,24,46,14,44,22,42,12,40,20,38,12,36,18,34,17,16,14,14,10,12,10,12,2,12,10,12,10,14,14,16,17,34,18,36,12,38,20,40,12,42,22,44,14,46,24,48,1
1,49,26,24,16,14,24,22,14,12,22,20,14,12,20,18,19,33,18,16,12,10,16,14,12,12,14,16,10,12,16,18,33,19,18,20,12,14,20,22,12,14,22,24,14,16,24,26,49,1
1,50,25,26,14,16,14,24,12,14,12,22,12,14,12,20,17,34,19,14,10,12,10,12,10,2,10,12,10,12,10,14,19,34,17,20,12,14,12,22,12,14,12,24,14,16,14,26,25,50,1
1,51,27,49,16,14,16,14,14,12,14,12,14,12,14,12,19,35,19,33,12,10,12,10,12,12,12,12,10,12,10,12,33,19,35,19,12,14,12,14,12,14,12,14,14,16,14,16,49,27,51,1
1,52,26,50,15,16,14,16,12,14,12,14,12,14,12,14,17,36,18,34,21,12,10,12,10,12,2,12,10,12,10,12,21,34,18,36,17,14,12,14,12,14,12,14,12,16,14,16,15,50,26,52,1
1,53,28,26,17,49,16,14,14,12,14,12,14,12,14,12,19,37,20,18,21,33,12,10,12,12,12,12,12,12,10,12,33,21,18,20,37,19,12,14,12,14,12,14,12,14,14,16,49,17,26,28,53,1
1,54,27,28,15,50,25,16,12,14,12,14,12,14,12,14,17,38,19,20,21,34,23,12,10,12,10,2,10,12,10,12,23,34,21,20,19,38,17,14,12,14,12,14,12,14,12,16,25,50,15,28,27,54,1
1,55,29,53,17,51,27,49,14,12,14,12,14,12,14,12,19,39,21,37,21,35,23,33,12,12,12,12,12,12,12,12,33,23,35,21,37,21,39,19,12,14,12,14,12,14,12,14,49,27,51,17,53,29,55,1
1,56,28,54,16,52,26,50,13,14,12,14,12,14,12,14,17,40,20,38,12,36,18,34,25,12,10,12,2,12,10,12,25,34,18,36,12,38,20,40,17,14,12,14,12,14,12,14,13,50,26,52,16,54,28,56,1
1,57,30,28,18,16,28,26,15,49,14,12,14,12,14,12,19,41,22,20,14,12,20,18,25,33,12,12,12,12,12,12,33,25,18,20,12,14,20,22,41,19,12,14,12,14,12,14,49,15,26,28,16,18,28,30,57,1
1,58,29,30,16,18,16,28,13,50,25,14,12,14,12,14,17,42,21,22,12,14,12,20,25,34,27,12,10,2,10,12,27,34,25,20,12,14,12,22,21,42,17,14,12,14,12,14,25,50,13,28,16,18,16,30,29,58,1
1,59,31,57,18,16,18,16,15,51,27,49,14,12,14,12,19,43,23,41,14,12,14,12,25,35,27,33,12,12,12,12,33,27,35,25,12,14,12,14,41,23,43,19,12,14,12,14,49,27,51,15,16,18,16,18,57,31,59,1
1,60,30,58,17,18,16,18,13,52,26,50,15,14,12,14,17,44,22,42,21,14,12,14,25,36,18,34,29,12,2,12,29,34,18,36,25,14,12,14,21,42,22,44,17,14,12,14,15,50,26,52,13,18,16,18,17,58,30,60,1
1,61,32,30,19,57,18,16,15,53,28,26,17,49,14,12,19,45,24,22,21,41,14,12,25,37,20,18,29,33,12,12,33,29,18,20,37,25,12,14,41,21,22,24,45,19,12,14,49,17,26,28,53,15,16,18,57,19,30,32,61,1
1,62,31,32,17,58,29,18,13,54,27,28,15,50,25,14,17,46,23,24,21,42,23,14,25,38,27,20,29,34,31,2,31,34,29,20,27,38,25,14,23,42,21,24,23,46,17,14,25,50,15,28,27,54,13,18,29,58,17,32,31,62,1
1,63,33,61,19,59,31,57,15,55,29,53,17,51,27,49,19,47,25,45,21,43,23,41,25,39,27,37,29,35,31,33,33,31,35,29,37,27,39,25,41,23,43,21,45,25,47,19,49,27,51,17,53,29,55,15,57,31,59,19,61,33,63,1
1,64,32,62,18,60,30,58,14,56,28,54,16,52,26,50,18,48,24,46,14,44,22,42,12,40,20,38,12,36,18,34,2,34,18,36,12,38,20,40,12,42,22,44,14,46,24,48,18,50,26,52,16,54,28,56,14,58,30,60,18,62,32,64,1
1,65,34,32,20,18,32,30,16,14,30,28,18,16,28,26,20,18,26,24,16,14,24,22,14,12,22,20,14,12,20,18,34,34,18,20,12,14,20,22,12,14,22,24,14,16,24,26,18,20,26,28,16,18,28,30,14,16,30,32,18,20,32,34,65,1
1,66,33,34,18,20,18,32,14,16,14,30,16,18,16,28,18,20,18,26,14,16,14,24,12,14,12,22,12,14,12,20,18,2,18,20,12,14,12,22,12,14,12,24,14,16,14,26,18,20,18,28,16,18,16,30,14,16,14,32,18,20,18,34,33,66,1
1,67,35,65,20,18,20,18,16,14,16,14,18,16,18,16,20,18,20,18,16,14,16,14,14,12,14,12,14,12,14,12,34,34,34,34,12,14,12,14,12,14,12,14,14,16,14,16,18,20,18,20,16,18,16,18,14,16,14,16,18,20,18,20,65,35,67,1
1,68,34,66,19,20,18,20,14,16,14,16,14,18,16,18,18,20,18,20,18,16,14,16,12,14,12,14,12,14,12,14,12,20,2,20,12,14,12,14,12,14,12,14,12,16,14,16,18,20,18,20,18,18,16,18,14,16,14,16,14,20,18,20,19,66,34,68,1
1,69,36,34,21,65,20,18,16,14,16,14,16,14,18,16,20,18,20,18,20,18,16,14,14,12,14,12,14,12,14,12,34,34,20,20,34,34,12,14,12,14,12,14,12,14,14,16,18,20,18,20,18,20,16,18,14,16,14,16,14,16,18,20,65,21,34,36,69,1
1,70,35,36,19,66,33,20,14,16,14,16,14,16,14,18,18,20,18,20,18,20,18,16,12,14,12,14,12,14,12,14,18,14,18,2,18,14,18,14,12,14,12,14,12,14,12,16,18,20,18,20,18,20,18,18,14,16,14,16,14,16,14,20,33,66,19,36,35,70,1
1,71,37,69,21,67,35,65,16,14,16,14,16,14,16,14,20,18,20,18,20,18,20,18,14,12,14,12,14,12,14,12,34,34,34,34,34,34,34,34,12,14,12,14,12,14,12,14,18,20,18,20,18,20,18,20,14,16,14,16,14,16,14,16,65,35,67,21,69,37,71,1
1,72,36,70,20,68,34,66,15,16,14,16,14,16,14,16,18,20,18,20,16,20,18,20,18,14,12,14,12,14,12,14,12,20,12,20,2,20,12,20,12,14,12,14,12,14,12,14,18,20,18,20,16,20,18,20,18,16,14,16,14,16,14,16,15,66,34,68,20,70,36,72,1
1,73,38,36,22,20,36,34,17,65,16,14,16,14,16,14,20,18,20,18,18,16,20,18,20,18,14,12,14,12,14,12,34,34,22,20,14,14,20,22,34,34,12,14,12,14,12,14,18,20,18,20,16,18,18,20,18,20,14,16,14,16,14,16,65,17,34,36,20,22,36,38,73,1
1,74,37,38,20,22,20,36,15,66,33,16,14,16,14,16,18,20,18,20,16,18,16,20,18,20,18,14,12,14,12,14,18,14,18,14,12,2,12,14,18,14,18,14,12,14,12,14,18,20,18,20,16,18,16,20,18,20,18,16,14,16,14,16,33,66,15,36,20,22,20,38,37,74,1
1,75,39,73,22,20,22,20,17,67,35,65,16,14,16,14,20,18,20,18,18,16,18,16,20,18,20,18,14,12,14,12,34,34,34,34,14,14,14,14,34,34,34,34,12,14,12,14,18,20,18,20,16,18,16,18,18,20,18,20,14,16,14,16,65,35,67,17,20,22,20,22,73,39,75,1
1,76,38,74,21,22,20,22,15,68,34,66,19,16,14,16,18,20,18,20,18,18,16,18,18,20,18,20,18,14,12,14,14,20,12,20,12,14,2,14,12,20,12,20,14,14,12,14,18,20,18,20,18,18,16,18,18,20,18,20,18,16,14,16,19,66,34,68,15,22,20,22,21,74,38,76,1
1,77,40,38,23,73,22,20,17,69,36,34,21,65,16,14,20,18,20,18,20,18,18,16,20,18,20,18,20,18,14,12,34,34,24,22,34,34,14,14,34,34,22,24,34,34,12,14,18,20,18,20,18,20,16,18,18,20,18,20,18,20,14,16,65,21,34,36,69,17,20,22,73,23,38,40,77,1
1,78,39,40,21,74,37,22,15,70,35,36,19,66,33,16,18,20,18,20,18,20,18,18,18,20,18,20,18,20,18,14,18,14,18,14,18,14,18,2,18,14,18,14,18,14,18,14,18,20,18,20,18,20,18,18,18,20,18,20,18,20,18,16,33,66,19,36,35,70,15,22,37,74,21,40,39,78,1
1,79,41,77,23,75,39,73,17,71,37,69,21,67,35,65,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20,65,35,67,21,69,37,71,17,73,39,75,23,77,41,79,1
1,80,40,78,22,76,38,74,16,72,36,70,20,68,34,66,19,20,18,20,18,20,18,20,14,20,18,20,16,20,18,20,18,20,14,20,12,20,12,20,2,20,12,20,12,20,14,20,18,20,18,20,16,20,18,20,14,20,18,20,18,20,18,20,19,66,34,68,20,70,36,72,16,74,38,76,22,78,40,80,1
1,81,42,40,24,22,40,38,18,16,38,36,22,20,36,34,21,65,20,18,20,18,20,18,16,14,20,18,18,16,20,18,34,34,26,24,16,14,24,22,14,14,22,24,14,16,24,26,34,34,18,20,16,18,18,20,14,16,18,20,18,20,18,20,65,21,34,36,20,22,36,38,16,18,38,40,22,24,40,42,81,1
1,82,41,42,22,24,22,40,16,18,16,38,20,22,20,36,19,66,33,20,18,20,18,20,14,16,14,20,16,18,16,20,20,20,18,14,14,14,14,14,12,2,12,14,14,14,14,14,18,20,20,20,16,18,16,20,14,16,14,20,18,20,18,20,33,66,19,36,20,22,20,38,16,18,16,40,22,24,22,42,41,82,1
1,83,43,81,24,22,24,22,18,16,18,16,22,20,22,20,21,67,35,65,20,18,20,18,16,14,16,14,18,16,18,16,34,34,34,34,16,14,16,14,14,14,14,14,14,16,14,16,34,34,34,34,16,18,16,18,14,16,14,16,18,20,18,20,65,35,67,21,20,22,20,22,16,18,16,18,22,24,22,24,81,43,83,1
1,84,42,82,23,24,22,24,16,18,16,18,16,22,20,22,19,68,34,66,21,20,18,20,14,16,14,16,14,18,16,18,22,20,18,20,18,16,12,16,12,14,2,14,12,16,12,16,18,20,18,20,22,18,16,18,14,16,14,16,14,20,18,20,21,66,34,68,19,22,20,22,16,18,16,18,16,24,22,24,23,82,42,84,1
1,85,44,42,25,81,24,22,18,16,18,16,18,16,22,20,21,69,36,34,21,65,20,18,16,14,16,14,16,14,18,16,34,34,28,26,34,34,16,14,14,14,14,14,14,14,14,16,34,34,26,28,34,34,16,18,14,16,14,16,14,16,18,20,65,21,34,36,69,21,20,22,16,18,16,18,16,18,22,24,81,25,42,44,85,1
1,86,43,44,23,82,41,24,16,18,16,18,16,18,16,22,19,70,35,36,21,66,33,20,14,16,14,16,14,16,14,18,24,22,22,20,20,20,18,14,12,14,12,2,12,14,12,14,18,20,20,20,22,22,24,18,14,16,14,16,14,16,14,20,33,66,21,36,35,70,19,22,16,18,16,18,16,18,16,24,41,82,23,44,43,86,1
1,87,45,85,25,83,43,81,18,16,18,16,18,16,18,16,21,71,37,69,21,67,35,65,16,14,16,14,16,14,16,14,34,34,34,34,34,34,34,34,14,14,14,14,14,14,14,14,34,34,34,34,34,34,34,34,14,16,14,16,14,16,14,16,65,35,67,21,69,37,71,21,16,18,16,18,16,18,16,18,81,43,83,25,85,45,87,1
1,88,44,86,24,84,42,82,17,18,16,18,16,18,16,18,19,72,36,70,20,68,34,66,25,16,14,16,14,16,14,16,26,24,22,22,16,20,18,20,18,14,12,14,2,14,12,14,18,20,18,20,16,22,22,24,26,16,14,16,14,16,14,16,25,66,34,68,20,70,36,72,19,18,16,18,16,18,16,18,17,82,42,84,24,86,44,88,1
1,89,46,44,26,24,44,42,19,81,18,16,18,16,18,16,21,73,38,36,22,20,36,34,25,65,16,14,16,14,16,14,34,34,30,28,18,16,28,26,34,34,14,14,14,14,14,14,34,34,26,28,16,18,28,30,34,34,14,16,14,16,14,16,65,25,34,36,20,22,36,38,73,21,16,18,16,18,16,18,81,19,42,44,24,26,44,46,89,1
1,90,45,46,24,26,24,44,17,82,41,18,16,18,16,18,19,74,37,38,20,22,20,36,25,66,33,16,14,16,14,16,28,26,26,22,16,18,16,20,20,20,18,14,12,2,12,14,18,20,20,20,16,18,16,22,26,26,28,16,14,16,14,16,33,66,25,36,20,22,20,38,37,74,19,18,16,18,16,18,41,82,17,44,24,26,24,46,45,90,1
1,91,47,89,26,24,26,24,19,83,43,81,18,16,18,16,21,75,39,73,22,20,22,20,25,67,35,65,16,14,16,14,34,34,34,34,18,16,18,16,34,34,34,34,14,14,14,14,34,34,34,34,16,18,16,18,34,34,34,34,14,16,14,16,65,35,67,25,20,22,20,22,73,39,75,21,16,18,16,18,81,43,83,19,24,26,24,26,89,47,91,1
1,92,46,90,25,26,24,26,17,84,42,82,23,18,16,18,19,76,38,74,21,22,20,22,25,68,34,66,29,16,14,16,30,28,26,26,26,18,16,18,22,20,18,20,18,14,2,14,18,20,18,20,22,18,16,18,26,26,26,28,30,16,14,16,29,66,34,68,25,22,20,22,21,74,38,76,19,18,16,18,23,82,42,84,17,26,24,26,25,90,46,92,1
1,93,48,46,27,89,26,24,19,85,44,42,25,81,18,16,21,77,40,38,23,73,22,20,25,69,36,34,29,65,16,14,34,34,32,30,34,34,18,16,34,34,28,26,34,34,14,14,34,34,26,28,34,34,16,18,34,34,30,32,34,34,14,16,65,29,34,36,69,25,20,22,73,23,38,40,77,21,16,18,81,25,42,44,85,19,24,26,89,27,46,48,93,1
1,94,47,48,25,90,45,26,17,86,43,44,23,82,41,18,19,78,39,40,21,74,37,22,25,70,35,36,29,66,33,16,32,30,30,26,28,26,26,18,24,22,22,20,20,20,18,2,18,20,20,20,22,22,24,18,26,26,28,26,30,30,32,16,33,66,29,36,35,70,25,22,37,74,21,40,39,78,19,18,41,82,23,44,43,86,17,26,45,90,25,48,47,94,1
1,95,49,93,27,91,47,89,19,87,45,85,25,83,43,81,21,79,41,77,23,75,39,73,25,71,37,69,29,67,35,65,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,65,35,67,29,69,37,71,25,73,39,75,23,77,41,79,21,81,43,83,25,85,45,87,19,89,47,91,27,93,49,95,1
1,96,48,94,26,92,46,90,18,88,44,86,24,84,42,82,20,80,40,78,22,76,38,74,16,72,36,70,20,68,34,66,33,32,30,30,18,28,26,26,14,24,22,22,16,20,18,20,2,20,18,20,16,22,22,24,14,26,26,28,18,30,30,32,33,66,34,68,20,70,36,72,16,74,38,76,22,78,40,80,20,82,42,84,24,86,44,88,18,90,46,92,26,94,48,96,1
1,97,50,48,28,26,48,46,20,18,46,44,26,24,44,42,22,20,42,40,24,22,40,38,18,16,38,36,22,20,36,34,35,65,34,32,20,18,32,30,16,14,30,28,18,16,28,26,20,20,26,28,16,18,28,30,14,16,30,32,18,20,32,34,65,35,34,36,20,22,36,38,16,18,38,40,22,24,40,42,20,22,42,44,24,26,44,46,18,20,46,48,26,28,48,50,97,1
1,98,49,50,26,28,26,48,18,20,18,46,24,26,24,44,20,22,20,42,22,24,22,40,16,18,16,38,20,22,20,36,33,66,35,30,18,20,18,26,14,16,14,22,16,18,16,20,18,2,18,20,16,18,16,22,14,16,14,26,18,20,18,30,35,66,33,36,20,22,20,38,16,18,16,40,22,24,22,42,20,22,20,44,24,26,24,46,18,20,18,48,26,28,26,50,49,98,1
1,99,51,97,28,26,28,26,20,18,20,18,26,24,26,24,22,20,22,20,24,22,24,22,18,16,18,16,22,20,22,20,35,67,35,65,20,18,20,18,16,14,16,14,18,16,18,16,20,20,20,20,16,18,16,18,14,16,14,16,18,20,18,20,65,35,67,35,20,22,20,22,16,18,16,18,22,24,22,24,20,22,20,22,24,26,24,26,18,20,18,20,26,28,26,28,97,51,99,1
1,100,50,98,27,28,26,28,18,20,18,20,18,26,24,26,20,22,20,22,20,24,22,24,16,18,16,18,16,22,20,22,33,68,34,66,37,20,18,20,14,16,14,16,14,18,16,18,16,20,2,20,16,18,16,18,14,16,14,16,14,20,18,20,37,66,34,68,33,22,20,22,16,18,16,18,16,24,22,24,20,22,20,22,20,26,24,26,18,20,18,20,18,28,26,28,27,98,50,100,1
1,101,52,50,29,97,28,26,20,18,20,18,20,18,26,24,22,20,22,20,22,20,24,22,18,16,18,16,18,16,22,20,35,69,36,34,37,65,20,18,16,14,16,14,16,14,18,16,20,20,20,20,20,20,16,18,14,16,14,16,14,16,18,20,65,37,34,36,69,35,20,22,16,18,16,18,16,18,22,24,20,22,20,22,20,22,24,26,18,20,18,20,18,20,26,28,97,29,50,52,101,1
1,102,51,52,27,98,49,28,18,20,18,20,18,20,18,26,20,22,20,22,20,22,20,24,16,18,16,18,16,18,16,22,33,70,35,36,37,66,39,20,14,16,14,16,14,16,14,18,18,18,18,2,18,18,18,18,14,16,14,16,14,16,14,20,39,66,37,36,35,70,33,22,16,18,16,18,16,18,16,24,20,22,20,22,20,22,20,26,18,20,18,20,18,20,18,28,49,98,27,52,51,102,1
1,103,53,101,29,99,51,97,20,18,20,18,20,18,20,18,22,20,22,20,22,20,22,20,18,16,18,16,18,16,18,16,35,71,37,69,37,67,39,65,16,14,16,14,16,14,16,14,20,20,20,20,20,20,20,20,14,16,14,16,14,16,14,16,65,39,67,37,69,37,71,35,16,18,16,18,16,18,16,18,20,22,20,22,20,22,20,22,18,20,18,20,18,20,18,20,97,51,99,29,101,53,103,1
1,104,52,102,28,100,50,98,19,20,18,20,18,20,18,20,20,22,20,22,20,22,20,22,20,18,16,18,16,18,16,18,33,72,36,70,20,68,34,66,41,16,14,16,14,16,14,16,14,20,16,20,2,20,16,20,14,16,14,16,14,16,14,16,41,66,34,68,20,70,36,72,33,18,16,18,16,18,16,18,20,22,20,22,20,22,20,22,20,20,18,20,18,20,18,20,19,98,50,100,28,102,52,104,1
1,105,54,52,30,28,52,50,21,97,20,18,20,18,20,18,22,20,22,20,22,20,22,20,22,20,18,16,18,16,18,16,35,73,38,36,22,20,36,34,41,65,16,14,16,14,16,14,20,20,20,20,18,18,20,20,20,20,14,16,14,16,14,16,65,41,34,36,20,22,36,38,73,35,16,18,16,18,16,18,20,22,20,22,20,22,20,22,20,22,18,20,18,20,18,20,97,21,50,52,28,30,52,54,105,1
1,106,53,54,28,30,28,52,19,98,49,20,18,20,18,20,20,22,20,22,20,22,20,22,20,22,20,18,16,18,16,18,33,74,37,38,20,22,20,36,41,66,43,16,14,16,14,16,18,16,18,18,16,2,16,18,18,16,18,16,14,16,14,16,43,66,41,36,20,22,20,38,37,74,33,18,16,18,16,18,20,22,20,22,20,22,20,22,20,22,20,20,18,20,18,20,49,98,19,52,28,30,28,54,53,106,1
1,107,55,105,30,28,30,28,21,99,51,97,20,18,20,18,22,20,22,20,22,20,22,20,22,20,22,20,18,16,18,16,35,75,39,73,22,20,22,20,41,67,43,65,16,14,16,14,20,20,20,20,18,18,18,18,20,20,20,20,14,16,14,16,65,43,67,41,20,22,20,22,73,39,75,35,16,18,16,18,20,22,20,22,20,22,20,22,20,22,20,22,18,20,18,20,97,51,99,21,28,30,28,30,105,55,107,1
1,108,54,106,29,30,28,30,19,100,50,98,27,20,18,20,20,22,20,22,20,22,20,22,20,22,20,22,20,18,16,18,33,76,38,74,37,22,20,22,41,68,34,66,45,16,14,16,16,20,14,20,16,18,2,18,16,20,14,20,16,16,14,16,45,66,34,68,41,22,20,22,37,74,38,76,33,18,16,18,20,22,20,22,20,22,20,22,20,22,20,22,20,20,18,20,27,98,50,100,19,30,28,30,29,106,54,108,1
1,109,56,54,31,105,30,28,21,101,52,50,29,97,20,18,22,20,22,20,22,20,22,20,22,20,22,20,22,20,18,16,35,77,40,38,37,73,22,20,41,69,36,34,45,65,16,14,20,20,20,20,20,20,18,18,20,20,20,20,20,20,14,16,65,45,34,36,69,41,20,22,73,37,38,40,77,35,16,18,20,22,20,22,20,22,20,22,20,22,20,22,20,22,18,20,97,29,50,52,101,21,28,30,105,31,54,56,109,1
1,110,55,56,29,106,53,30,19,102,51,52,27,98,49,20,20,22,20,22,20,22,20,22,20,22,20,22,20,22,20,18,33,78,39,40,37,74,39,22,41,70,43,36,45,66,47,16,18,18,18,16,18,18,18,2,18,18,18,16,18,18,18,16,47,66,45,36,43,70,41,22,39,74,37,40,39,78,33,18,20,22,20,22,20,22,20,22,20,22,20,22,20,22,20,20,49,98,27,52,51,102,19,30,53,106,29,56,55,110,1
1,111,57,109,31,107,55,105,21,103,53,101,29,99,51,97,22,20,22,20,22,20,22,20,22,20,22,20,22,20,22,20,35,79,41,77,37,75,39,73,41,71,43,69,45,67,47,65,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,65,47,67,45,69,43,71,41,73,39,75,37,77,41,79,35,20,22,20,22,20,22,20,22,20,22,20,22,20,22,20,22,97,51,99,29,101,53,103,21,105,55,107,31,109,57,111,1
1,112,56,110,30,108,54,106,20,104,52,102,28,100,50,98,21,22,20,22,20,22,20,22,18,22,20,22,20,22,20,22,33,80,40,78,22,76,38,74,16,72,36,70,20,68,34,66,49,20,16,20,14,20,16,20,2,20,16,20,14,20,16,20,49,66,34,68,20,70,36,72,16,74,38,76,22,78,40,80,33,22,20,22,20,22,20,22,18,22,20,22,20,22,20,22,21,98,50,100,28,102,52,104,20,106,54,108,30,110,56,112,1
1,113,58,56,32,30,56,54,22,20,54,52,30,28,52,50,23,97,22,20,22,20,22,20,20,18,22,20,22,20,22,20,35,81,42,40,24,22,40,38,18,16,38,36,22,20,36,34,49,65,20,20,20,18,20,20,16,16,20,20,18,20,20,20,65,49,34,36,20,22,36,38,16,18,38,40,22,24,40,42,81,35,20,22,20,22,20,22,18,20,20,22,20,22,20,22,97,23,50,52,28,30,52,54,20,22,54,56,30,32,56,58,113,1
1,114,57,58,30,32,30,56,20,22,20,54,28,30,28,52,21,98,49,22,20,22,20,22,18,20,18,22,20,22,20,22,33,82,41,42,22,24,22,40,16,18,16,38,20,22,20,36,49,66,51,18,18,16,18,18,14,2,14,18,18,16,18,18,51,66,49,36,20,22,20,38,16,18,16,40,22,24,22,42,41,82,33,22,20,22,20,22,18,20,18,22,20,22,20,22,49,98,21,52,28,30,28,54,20,22,20,56,30,32,30,58,57,114,1
1,115,59,113,32,30,32,30,22,20,22,20,30,28,30,28,23,99,51,97,22,20,22,20,20,18,20,18,22,20,22,20,35,83,43,81,24,22,24,22,18,16,18,16,22,20,22,20,49,67,51,65,20,18,20,18,16,16,16,16,18,20,18,20,65,51,67,49,20,22,20,22,16,18,16,18,22,24,22,24,81,43,83,35,20,22,20,22,18,20,18,20,20,22,20,22,97,51,99,23,28,30,28,30,20,22,20,22,30,32,30,32,113,59,115,1
1,116,58,114,31,32,30,32,20,22,20,22,20,30,28,30,21,100,50,98,27,22,20,22,18,20,18,20,18,22,20,22,33,84,42,82,37,24,22,24,16,18,16,18,16,22,20,22,49,68,34,66,53,20,14,20,14,16,2,16,14,20,14,20,53,66,34,68,49,22,20,22,16,18,16,18,16,24,22,24,37,82,42,84,33,22,20,22,18,20,18,20,18,22,20,22,27,98,50,100,21,30,28,30,20,22,20,22,20,32,30,32,31,114,58,116,1
